countyID,County,state,year,period,eitc,first.treat,rel.time,turnout,jail,minwage,unemploy,tax,turnoutReg
68,Nevada,1,2000,1,0,9,-8,67.68,338,5.75,4.7,,
69,Orange,1,2000,1,0,9,-8,54.77,338,5.75,4.7,,
70,Placer,1,2000,1,0,9,-8,67.7,338,5.75,4.7,,
71,Plumas,1,2000,1,0,9,-8,68.64,338,5.75,4.7,,
72,Riverside,1,2000,1,0,9,-8,45.18,338,5.75,4.7,,
73,Sacramento,1,2000,1,0,9,-8,51.67,338,5.75,4.7,,
74,San Benito,1,2000,1,0,9,-8,54.71,338,5.75,4.7,,
75,San Bernardino,1,2000,1,0,9,-8,42.67,338,5.75,4.7,,
76,San Diego,1,2000,1,0,9,-8,49.54,338,5.75,4.7,,
77,San Francisco,1,2000,1,0,9,-8,60.78,338,5.75,4.7,,
78,San Joaquin,1,2000,1,0,9,-8,48.9,338,5.75,4.7,,
79,San Luis Obispo,1,2000,1,0,9,-8,61.42,338,5.75,4.7,,
80,San Mateo,1,2000,1,0,9,-8,53.5,338,5.75,4.7,,
81,Santa Barbara,1,2000,1,0,9,-8,55.68,338,5.75,4.7,,
82,Santa Clara,1,2000,1,0,9,-8,50,338,5.75,4.7,,
83,Santa Cruz,1,2000,1,0,9,-8,63.15,338,5.75,4.7,,
84,Shasta,1,2000,1,0,9,-8,55.38,338,5.75,4.7,,
85,Sierra,1,2000,1,0,9,-8,78.56,338,5.75,4.7,,
86,Siskiyou,1,2000,1,0,9,-8,62.48,338,5.75,4.7,,
87,Solano,1,2000,1,0,9,-8,50.06,338,5.75,4.7,,
88,Sonoma,1,2000,1,0,9,-8,60.72,338,5.75,4.7,,
89,Stanislaus,1,2000,1,0,9,-8,45.8,338,5.75,4.7,,
90,Sutter,1,2000,1,0,9,-8,55.53,338,5.75,4.7,,
91,Tehama,1,2000,1,0,9,-8,53.28,338,5.75,4.7,,
92,Trinity,1,2000,1,0,9,-8,60.2,338,5.75,4.7,,
93,Tulare,1,2000,1,0,9,-8,42.42,338,5.75,4.7,,
94,Tuolumne,1,2000,1,0,9,-8,70.98,338,5.75,4.7,,
95,Ventura,1,2000,1,0,9,-8,58.04,338,5.75,4.7,,
96,Yolo,1,2000,1,0,9,-8,54.75,338,5.75,4.7,,
97,Yuba,1,2000,1,0,9,-8,40.81,338,5.75,4.7,,
